rule_a,group_a,rule_b,group_b,family_a,family_b,relation,shared_fields,same_decision_family,independent_support_from_source_membership,reason
P3-SENSOR-GYROSCOPE,H,P3-UA-SETTINGS,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,P3-X-CORES,E,sensor_structure,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,P3-X-DPR,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,P3-X-LANGUAGE,E,sensor_structure,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,P3-X-SCREEN-SIZE,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,P3-X-TIMEZONE-OFFSET,E,sensor_structure,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,P3-X-TOUCH,E,sensor_structure,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,PHYS-005,E,sensor_structure,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,PHYS-006,E,sensor_structure,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,SCENE-001,E,sensor_structure,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,TOL-001,C,sensor_structure,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,WVWEB-002,C,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-GYROSCOPE,H,WVWEB-004,E,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-MAGNETIC_FIELD,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-NAME_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-PRESSURE_SENSOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-PROXIMITY_SENSOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-ROTATION_VECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-STEP_COUNTER,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-STEP_DETECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-TYPE-COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-TYPE-ORDER,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-SENSOR-VENDOR_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-LIGHT_SENSOR,H,P3-UA-DEFAULT,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-UA-REDUCED-BROWSER,H,sensor_structure,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-UA-SETTINGS,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-X-CORES,E,sensor_structure,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-X-DPR,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-X-LANGUAGE,E,sensor_structure,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-X-SCREEN-SIZE,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-X-TIMEZONE-OFFSET,E,sensor_structure,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,P3-X-TOUCH,E,sensor_structure,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,PHYS-005,E,sensor_structure,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,PHYS-006,E,sensor_structure,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,SCENE-001,E,sensor_structure,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,TOL-001,C,sensor_structure,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,WVWEB-002,C,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-LIGHT_SENSOR,H,WVWEB-004,E,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-NAME_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-PRESSURE_SENSOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-PROXIMITY_SENSOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-ROTATION_VECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-STEP_COUNTER,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-STEP_DETECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-TYPE-COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-TYPE-ORDER,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-SENSOR-VENDOR_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-MAGNETIC_FIELD,H,P3-UA-DEFAULT,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-UA-REDUCED-BROWSER,H,sensor_structure,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-UA-SETTINGS,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-X-CORES,E,sensor_structure,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-X-DPR,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-X-LANGUAGE,E,sensor_structure,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-X-SCREEN-SIZE,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-X-TIMEZONE-OFFSET,E,sensor_structure,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,P3-X-TOUCH,E,sensor_structure,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,PHYS-005,E,sensor_structure,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,PHYS-006,E,sensor_structure,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,SCENE-001,E,sensor_structure,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,TOL-001,C,sensor_structure,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,WVWEB-002,C,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-MAGNETIC_FIELD,H,WVWEB-004,E,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-PRESSURE_SENSOR,H,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-PROXIMITY_SENSOR,H,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-ROTATION_VECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-STEP_COUNTER,H,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-STEP_DETECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-TYPE-COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_total_count,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-TYPE-ORDER,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-SENSOR-VENDOR_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_total_count,True,False,shared family does not assert predicate equivalence
P3-SENSOR-NAME_COUNT,C,P3-UA-DEFAULT,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-UA-REDUCED-BROWSER,H,sensor_structure,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-UA-SETTINGS,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-X-CORES,E,sensor_structure,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-X-DPR,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-X-LANGUAGE,E,sensor_structure,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-X-SCREEN-SIZE,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-X-TIMEZONE-OFFSET,E,sensor_structure,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,P3-X-TOUCH,E,sensor_structure,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,PHYS-005,E,sensor_structure,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,PHYS-006,E,sensor_structure,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,SCENE-001,E,sensor_structure,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,TOL-001,C,sensor_structure,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,WVWEB-002,C,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-NAME_COUNT,C,WVWEB-004,E,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-SENSOR-PROXIMITY_SENSOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PRESSURE_SENSOR,H,P3-SENSOR-ROTATION_VECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PRESSURE_SENSOR,H,P3-SENSOR-STEP_COUNTER,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PRESSURE_SENSOR,H,P3-SENSOR-STEP_DETECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PRESSURE_SENSOR,H,P3-SENSOR-TYPE-COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PRESSURE_SENSOR,H,P3-SENSOR-TYPE-ORDER,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PRESSURE_SENSOR,H,P3-SENSOR-VENDOR_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PRESSURE_SENSOR,H,P3-UA-DEFAULT,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-UA-REDUCED-BROWSER,H,sensor_structure,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-UA-SETTINGS,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-X-CORES,E,sensor_structure,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-X-DPR,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-X-LANGUAGE,E,sensor_structure,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-X-SCREEN-SIZE,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-X-TIMEZONE-OFFSET,E,sensor_structure,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,P3-X-TOUCH,E,sensor_structure,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,PHYS-005,E,sensor_structure,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,PHYS-006,E,sensor_structure,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,SCENE-001,E,sensor_structure,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,TOL-001,C,sensor_structure,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,WVWEB-002,C,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PRESSURE_SENSOR,H,WVWEB-004,E,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-SENSOR-ROTATION_VECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-SENSOR-STEP_COUNTER,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-SENSOR-STEP_DETECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-SENSOR-TYPE-COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-SENSOR-TYPE-ORDER,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-SENSOR-VENDOR_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-UA-DEFAULT,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-UA-REDUCED-BROWSER,H,sensor_structure,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-UA-SETTINGS,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-X-CORES,E,sensor_structure,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-X-DPR,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-X-LANGUAGE,E,sensor_structure,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-X-SCREEN-SIZE,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-X-TIMEZONE-OFFSET,E,sensor_structure,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,P3-X-TOUCH,E,sensor_structure,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,PHYS-005,E,sensor_structure,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,PHYS-006,E,sensor_structure,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,SCENE-001,E,sensor_structure,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,TOL-001,C,sensor_structure,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,WVWEB-002,C,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-PROXIMITY_SENSOR,H,WVWEB-004,E,sensor_structure,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-SENSOR-STEP_COUNTER,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-ROTATION_VECTOR,H,P3-SENSOR-STEP_DETECTOR,H,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-ROTATION_VECTOR,H,P3-SENSOR-TYPE-COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-ROTATION_VECTOR,H,P3-SENSOR-TYPE-ORDER,C,sensor_structure,sensor_structure,related_not_equivalent,app.android_native_data.sensor_matrix_layer.sensor_type_list,True,False,shared family does not assert predicate equivalence
P3-SENSOR-ROTATION_VECTOR,H,P3-SENSOR-VENDOR_COUNT,C,sensor_structure,sensor_structure,related_not_equivalent,,True,False,shared family does not assert predicate equivalence
P3-SENSOR-ROTATION_VECTOR,H,P3-UA-DEFAULT,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-UA-REDUCED-BROWSER,H,sensor_structure,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-UA-SETTINGS,E,sensor_structure,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-X-CORES,E,sensor_structure,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-X-DPR,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-X-LANGUAGE,E,sensor_structure,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-X-SCREEN-SIZE,E,sensor_structure,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-X-TIMEZONE-OFFSET,E,sensor_structure,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,P3-X-TOUCH,E,sensor_structure,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,PHYS-005,E,sensor_structure,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,PHYS-006,E,sensor_structure,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
P3-SENSOR-ROTATION_VECTOR,H,SCENE-001,E,sensor_structure,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
